"Classical"	"Basal"	"Exo"	"hgnc_symbol"
"NPY5R"	-0.770035500223548	0.633741560948705	0.252614317113228	"NPY5R"
"KLKB1"	-0.282478045873966	0.0602524706772325	0.197667329104317	"KLKB1"
"ACSL6"	-0.583801948172276	0.036165296655234	0.461124005859422	"ACSL6"
"FREM1"	-0.686467199407952	0.198822945940881	0.470627295898582	"FREM1"
"CLDN2"	1.12720286978408	-1.54181049613356	-0.438572315862143	"CLDN2"
"PHYHIPL"	-0.331968946191999	-0.203088629015941	0.388469595699201	"PHYHIPL"
"CRYL1"	1.35741048058484	-0.0482737313637712	-1.56966855567	"CRYL1"
"PKNOX2"	-0.681431638404419	0.526775671315939	0.238845595790387	"PKNOX2"
"NDRG2"	0.769552956028464	-0.109776775981481	-0.74744352573682	"NDRG2"
"E2F7"	-0.545723952949179	2.7628365658759	-2.70745302264614	"E2F7"
"PPFIBP2"	1.44871111533493	-0.294286477639217	-1.47889039189966	"PPFIBP2"
"RIC3"	-0.735286157227166	0.213283433833357	0.49695488013993	"RIC3"
"ATF7IP2"	1.34692633274432	-0.108150987187336	-1.47972551136763	"ATF7IP2"
"MYO1A"	3.11588160056034	-2.42532312423626	-2.51477994201166	"MYO1A"
"MTMR10"	0.649299957063489	0.37953090337699	-0.996926522039104	"MTMR10"
"LINC00483"	3.9416843076459	-2.22441257404929	-3.72646989005669	"LINC00483"
"PRR15L"	1.58080877915205	-0.491681542801775	-1.50944328801321	"PRR15L"
"CA4"	-0.66309252264162	-2.12476814971744	1.32712701402306	"CA4"
"CYP2S1"	2.74070342108794	-1.3013719228071	-2.62197875742758	"CYP2S1"
"AXL"	-0.800887683638938	2.3750908756209	-1.75841948514176	"AXL"
"TTYH1"	-1.59194930242176	-1.56572858899313	2.04837250018368	"TTYH1"
"GGT6"	0.955040419217283	-0.616817364975482	-0.64776539022353	"GGT6"
"GLYCTK"	1.71613257395046	-0.479050285360211	-1.69388144920714	"GLYCTK"
"PTF1A"	-3.43634452163823	-2.46930194043937	3.53045086165758	"PTF1A"
"DEGS2"	2.28868349908649	-1.58417024385646	-1.79798548251097	"DEGS2"
"CCDC110"	-0.316911637350633	0.985256556144813	-0.339058210701244	"CCDC110"
"CTRB2"	-4.29780359722936	-3.32479935628628	4.57385409483078	"CTRB2"
"KCNAB1"	-0.613484765851923	0.266751166970657	0.36153996406179	"KCNAB1"
"UMOD"	-1.72775906137785	-2.08115818371963	2.01650631425353	"UMOD"
"GP2"	-3.62320235396032	-3.73944444605181	4.28834455502102	"GP2"
"MUC15"	-1.24511043458806	-0.0677412088820235	1.05318951151138	"MUC15"
"GJB1"	1.07980674069826	-0.735631529140286	-0.723712853520032	"GJB1"
"CTNND2"	-0.862303112803388	-0.720643079232996	1.11540320970787	"CTNND2"
"OTUD7A"	-0.095782012700246	0.47064030668642	-0.224069804289995	"OTUD7A"
"MYO7B"	2.24199688386878	-2.26504503357684	-1.48170926227517	"MYO7B"
"MYRIP"	0.000348292943570262	-0.560949181147681	0.248651692797982	"MYRIP"
"SERPINA6"	-1.15299622069275	-1.23871930420324	1.58753210910642	"SERPINA6"
"SMAGP"	1.28023742599936	0.192470213083543	-1.70214865567021	"SMAGP"
"FOXA3"	2.27688799820054	-1.17446578951844	-2.00569306854863	"FOXA3"
"CELP"	-3.50813781809392	-2.28335048529827	3.52518087961279	"CELP"
"CEL"	-4.2497487422555	-3.27873731330657	4.52503555334134	"CEL"
"PLA2G1B"	-4.32104616160869	-3.84644774843668	4.80135892206378	"PLA2G1B"
"PDGFD"	-0.349807954443165	0.0706478019141843	0.274296259889705	"PDGFD"
"GIMAP8"	-0.537029158989086	0.653363097467688	0.0124400009226315	"GIMAP8"
"FUT3"	1.29484825966852	0.429460114626312	-2.04274517366371	"FUT3"
"KCNK3"	-1.00943315762825	0.0095105892001778	0.842786666109037	"KCNK3"
"ANO5"	0.746015070978267	-0.467354488920387	-0.520115166344732	"ANO5"
"LGALS4"	2.26184151705282	-1.07619059545638	-2.05412657162975	"LGALS4"
"PAH"	-1.02139702440555	-2.28709943660627	1.75017113296233	"PAH"
"GATM"	-0.0509032385226755	-1.30568089128919	0.672180085005508	"GATM"
"REG3A"	-4.89650920835402	-3.18555745649786	4.80212935375581	"REG3A"
"REG1B"	-3.84938525093591	-3.14003292453678	4.22654515771461	"REG1B"
"B3GALT1"	0.206169136408969	0.545878305444663	-0.437537197196529	"B3GALT1"
"PDZD3"	2.70325580227257	-1.63443424297923	-2.32912675409796	"PDZD3"
"SNTG2"	-0.896969243724528	-0.234940165440764	0.804384798728481	"SNTG2"
"MIR4435-1HG"	-0.130064324676639	1.72970682078455	-1.62190662962345	"MIR4435-1HG"
"ADCY5"	-0.718228498307927	-0.186734431936736	0.739236440096586	"ADCY5"
"AGR3"	2.17797176452401	-0.58417584857125	-2.3489151619983	"AGR3"
"TRAM1L1"	-0.379935006491158	1.47621633790877	-0.821079537829268	"TRAM1L1"
"SLC29A2"	1.36089668508915	0.0408827227428671	-1.66073758919832	"SLC29A2"
"BRSK2"	-1.11069168941345	0.0729768457122821	0.86464742593708	"BRSK2"
"MARCKSL1"	1.37509984514022	-0.0141996477463684	-1.63859169223701	"MARCKSL1"
"ANKS4B"	2.5313136267569	-1.55420694257756	-2.13928421660241	"ANKS4B"
"PNLIP"	-4.66671193055825	-3.81984527880704	5.00846377091633	"PNLIP"
"KCNE3"	2.37387013669748	-1.21633517063694	-2.11534733083022	"KCNE3"
"GPX2"	2.01044210411336	-1.38180962934951	-1.52496859388954	"GPX2"
"LPCAT4"	1.60961779468425	0.0756542774018806	-2.1375362710618	"LPCAT4"
"PRR15"	1.5144148371619	0.119848736106555	-2.00389211893514	"PRR15"
"GNG7"	-0.368612350725086	0.10368654907092	0.266682811321338	"GNG7"
"ERICH5"	0.426541983210234	-1.03560564703078	0.0936454858341909	"ERICH5"
"MBOAT4"	-0.89702095352492	-0.427791101880723	0.967113089099541	"MBOAT4"
"AP3S1"	0.0192702101374693	1.51054568420468	-1.5073265113181	"AP3S1"
"ERBB4"	-0.477657897791947	0.091303512521402	0.340578258826514	"ERBB4"
"GPR35"	1.5870385807949	-0.0422870596298955	-1.94201797901413	"GPR35"
"TMEM52"	-0.668176185061648	-0.758679995001138	0.922507428730835	"TMEM52"
"GIMAP7"	-0.484430897297069	0.282871066896744	0.245446111258402	"GIMAP7"
"SYCN"	-4.15901039307622	-3.57925309574094	4.58789224627141	"SYCN"
"TDRP"	-0.263840008537299	0.650888224297471	-0.2257528768562	"TDRP"
"DIP2C-AS1"	1.03394290900211	-0.487656463424377	-0.828243693142256	"DIP2C-AS1"
"BHLHA15"	-2.13004879880863	-0.952705977619829	2.08001333157919	"BHLHA15"
"NQO1"	1.31631357221744	0.170911056435968	-1.74893782265181	"NQO1"
"TMEM132C"	-0.0636234669235756	-0.842518049625181	0.432137785000866	"TMEM132C"
"UBE2E2"	-0.47780125785573	1.86043239775042	-1.340234051999	"UBE2E2"
"CAMK1D"	-0.89749714005827	1.53731149680053	-0.530919056641823	"CAMK1D"
"CALN1"	-0.910733363469517	-1.39301403883287	1.27820830352385	"CALN1"
"EPHA10"	1.85513736426845	-0.636861365939224	-1.77869774143307	"EPHA10"
"FAM3B"	1.25118002638536	-1.24303658935033	-0.688318744097264	"FAM3B"
"PCDH9"	-0.650463867716744	0.627435766913745	0.137244554660415	"PCDH9"
"C8orf12"	-1.19581431307018	-0.912209887654913	1.24081019545484	"C8orf12"
"AQP12A"	-1.83560156555946	-2.01765629823281	2.11354491213996	"AQP12A"
"F8"	-0.580416431768889	1.45249779574077	-0.692711062620038	"F8"
"FLRT2"	-1.04868856988322	0.0469690908706286	0.846988541372356	"FLRT2"
"AQP12B"	-2.13906014874102	-2.17029146227109	2.45613685984805	"AQP12B"
"MUC1"	1.57898222951677	0.146779924931966	-2.18241412740661	"MUC1"
"SV2B"	-1.02146217305762	-0.606046982996349	1.1887965548358	"SV2B"
"ADARB2"	-0.896629819071179	-0.578446714496752	1.01561873952863	"ADARB2"
"NAT8L"	-1.00794900097598	0.253705957155542	0.686553933302381	"NAT8L"
"BICD2"	-0.567924470650274	1.79517048343054	-1.15962302099133	"BICD2"
"NAP1L2"	-0.527696052366445	0.421786238379172	0.185108870704414	"NAP1L2"
"KRT14"	-4.23818863981626	6.0825881525166	-4.80754490142929	"KRT14"
"EMID1"	-0.188606294529321	0.386727010830814	-0.0900811846825302	"EMID1"
"PNLIPRP1"	-4.03245112744831	-3.42081865148356	4.44884504496068	"PNLIPRP1"
"CTD-2600O9.1"	-0.50920149955417	0.389029426631566	0.200255068637073	"CTD-2600O9.1"
"TMEM72"	-0.982856112844315	-1.13489905459244	1.21306118884661	"TMEM72"
"SLC38A3"	-1.02796337279484	-1.27208663328385	1.47320730184751	"SLC38A3"
"SERPINA5"	-0.872988537792097	0.0143531790780731	0.738348118012649	"SERPINA5"
"BCL2L15"	1.37499467296028	-0.0118389281507202	-1.63012495812603	"BCL2L15"
"C9orf152"	2.19717968425012	-1.64623280550812	-1.65154259797645	"C9orf152"
"LRRC66"	2.74193566781808	-1.50367485338561	-2.4574567609695	"LRRC66"
"FHIT"	1.06639036795894	-0.274344326861305	-0.988406001838661	"FHIT"
"FAM150B"	-1.35813616913996	-1.47517008921569	1.78639741504876	"FAM150B"
"ZNF676"	-0.371477326156456	0.727833104291212	-0.111648724359299	"ZNF676"
"ESRRG"	-0.342936436918964	-0.0752805056584005	0.338242794186319	"ESRRG"
"ANXA4"	0.659089728903964	-0.105217156314757	-0.622142045179656	"ANXA4"
"SRC"	0.952382055582995	0.647209664745535	-1.74476482517498	"SRC"
"ACSL5"	1.57386711027054	-0.0605475960709063	-1.90528098097197	"ACSL5"
"FAM110D"	-0.378379347469208	0.381023449470315	0.0897318403653144	"FAM110D"
"ZNF98"	-0.822235541969999	0.22038000323191	0.527268124447691	"ZNF98"
"ELOVL2"	-0.356486259154162	0.686129306368696	-0.143313387454822	"ELOVL2"
"SH3BGRL2"	1.13861460780812	-0.193527156825718	-1.14271668707023	"SH3BGRL2"
"EPS8L3"	2.22536787831699	-0.787310193653187	-2.23691770686101	"EPS8L3"
"ZFP2"	0.183642035458741	0.760615249342328	-0.672042875446704	"ZFP2"
"RNU6-776P"	-1.83568598630508	-1.47352590703011	1.90730814081103	"RNU6-776P"
"RNU6-1022P"	-0.954447616191758	-0.737086487280584	0.98752052907103	"RNU6-1022P"
"CAPN8"	2.3152497188292	-0.715646496993011	-2.46568537681576	"CAPN8"
"NAP1L6"	-0.133624294520227	0.23798590336281	-0.00849381346196631	"NAP1L6"
"C2orf72"	1.18352377963855	-1.51306858987937	-0.528135592734272	"C2orf72"
"TCEA3"	1.0265123915519	-0.268315007634608	-0.943879069850481	"TCEA3"
"SLC44A4"	1.6786176559419	-0.381355082213159	-1.74667740962275	"SLC44A4"
"TRIM15"	2.35424505152668	-0.667504795326836	-2.56697164455064	"TRIM15"
"TRIM10"	2.23669427268874	-0.446731193466487	-2.368394738968	"TRIM10"
"TRIM31"	2.32257054515029	-1.1571626167211	-2.08492886982775	"TRIM31"
"REG1P"	-3.9766788803679	-2.70496155325414	4.0816270467327	"REG1P"
"AC021218.2"	2.99907411588753	-1.16675265263192	-3.09764133640262	"AC021218.2"
"PRSS1"	-3.95370720615576	-3.64454524886216	4.49154374159117	"PRSS1"
"SPIRE2"	2.19290188267611	-0.662055467263635	-2.30005149096479	"SPIRE2"
"MT1H"	-0.385739299342428	0.404707451467012	0.109505054077202	"MT1H"
"RP11-497E19.1"	-0.482802826305413	0.791109628369853	-0.0575432204668526	"RP11-497E19.1"
"CYS1"	-0.416297223072892	0.147006439953235	0.281201803145563	"CYS1"
"C21orf62"	-0.869926498507772	-1.36428545585988	1.30392252364097	"C21orf62"
"GIMAP1"	-0.378769588153643	0.486320325007152	0.00888351727680872	"GIMAP1"
"LINC00671"	-1.23844201031214	-1.69743057795432	1.67239339173363	"LINC00671"
"KRT222"	-0.391972702019025	0.444541088318719	0.066016608279148	"KRT222"
"COLCA2"	1.49897110062996	-0.483936552601191	-1.39417020569773	"COLCA2"
"TMED11P"	-3.72220607253796	-2.77032157129607	3.82761385487046	"TMED11P"
"CELA2B"	-4.0034701666583	-3.59497537541173	4.48812991348189	"CELA2B"
"RP1-152L7.5"	1.2055008322308	0.00139474121199865	-1.34388902820539	"RP1-152L7.5"
"AC131097.4"	-2.51940133244341	-2.232102655007	2.7395025514036	"AC131097.4"
"AC112721.1"	-0.537080182910265	3.50721437018727	-2.33252110275691	"AC112721.1"
"LINC00152"	-0.489955556166658	2.17450637505785	-1.81806543466695	"LINC00152"
"AC004009.3"	3.09362599982761	-0.132749270124409	-3.28880366731132	"AC004009.3"
"RP1-148H17.1"	-0.603623152236398	-0.540278001586327	0.65118231045398	"RP1-148H17.1"
"AC011754.1"	-1.46172521612407	-0.878844892938773	1.42435520982813	"AC011754.1"
"LINC00864"	-0.445670691600997	-0.536582619967774	0.522848168611632	"LINC00864"
"RP11-392O17.1"	-2.64355742865196	-1.50350739542274	2.57756331935316	"RP11-392O17.1"
"AC005152.3"	-1.21153328652976	-1.03563865210534	1.34569408516563	"AC005152.3"
"AC147651.5"	-0.59645841727946	-0.999348253179	0.812356911704305	"AC147651.5"
"NPM1P25"	1.80807998835731	-0.891783017911187	-1.54708463604201	"NPM1P25"
"AC007349.4"	-0.968878808731939	-0.51865855699639	0.938755322546131	"AC007349.4"
"AC007879.7"	-0.550543300855272	3.04503143287905	-2.15531081161088	"AC007879.7"
"MIR194-2"	2.78305324608443	-1.59948020498413	-2.46612695512666	"MIR194-2"
"AC013275.2"	-0.785790524009489	-0.66331817331732	1.04368424239415	"AC013275.2"
"LINC01354"	-0.0596146916711854	0.544560767658964	-0.225358730986242	"LINC01354"
"RP11-400N13.3"	-0.81027827019994	3.23264655011616	-2.85828359467165	"RP11-400N13.3"
"GAPDHP74"	-0.743337531784531	-0.341738013494473	0.691032352219031	"GAPDHP74"
"AF127936.3"	-0.870276485331577	-0.132746601348277	0.724305903133027	"AF127936.3"
"GS1-421I3.2"	-0.753933932087861	-0.924138126659371	0.925162769114023	"GS1-421I3.2"
"RP11-465N4.4"	1.65740207958613	0.180784572664859	-2.05582686835796	"RP11-465N4.4"
"NEURL1-AS1"	-0.377999983720654	-0.441364003922741	0.438657029020006	"NEURL1-AS1"
"AC078941.1"	-0.614899333512608	-1.57722202617913	1.09661524403962	"AC078941.1"
"SHISA9"	-0.322070375136962	-0.346124211692261	0.378901079094479	"SHISA9"
"GSTA7P"	-0.54646700958506	-0.523161726009653	0.599579837729788	"GSTA7P"
"RP11-815M8.1"	-0.179716929518535	3.3897815555406	-3.34777634090615	"RP11-815M8.1"
"RP11-12A2.3"	-0.924869830331324	-0.498305645825837	0.895673304757112	"RP11-12A2.3"
"GATS"	-0.462819592339958	0.355562135970102	0.175927609787975	"GATS"
"RP11-680B3.2"	-3.24677943371422	-2.24675139278841	3.36534424990089	"RP11-680B3.2"
"AQP1"	-0.458016472810664	-0.0374363971063305	0.438351625266393	"AQP1"
"HNF1A-AS1"	1.56585924123746	-1.30203313437383	-1.06010781844209	"HNF1A-AS1"
"HOGA1"	-0.461611095579266	-1.21484789584262	0.933764016333566	"HOGA1"
"RP11-413E6.1"	-0.108432208587617	0.688380924200027	-0.283242905363846	"RP11-413E6.1"
"AMY2A"	-3.63530142891894	-3.5126319956849	4.21720100099821	"AMY2A"
"GSTA2"	-1.55789056858597	-2.20235532768894	2.11316334783781	"GSTA2"
"CEBPA"	1.22950349532401	-0.749061476531436	-0.90800077701099	"CEBPA"
"PDX1-AS1"	2.11764428790799	-0.528684152254352	-1.94776298583838	"PDX1-AS1"
"USP51"	-0.516322439375352	0.826404246004087	-0.12034889230441	"USP51"
"RP11-206P5.2"	-0.631775948842393	-1.50612451676028	0.970034093561611	"RP11-206P5.2"
"RP11-664D7.4"	-0.645789768353153	-0.458441187510115	0.665777489893027	"RP11-664D7.4"
"PRSS3P1"	-2.94763782584659	-3.99373309893102	3.54222216251604	"PRSS3P1"
"F11-AS1"	-0.393643987117315	-0.320811247193184	0.447626582077854	"F11-AS1"
"RP11-675F6.3"	-0.546747034178196	0.699418522973017	0.0833750573374091	"RP11-675F6.3"
"RP11-728F11.4"	-0.276778144493762	-0.328465169554326	0.362457916670717	"RP11-728F11.4"
"AF186192.1"	0.0693668964805398	0.0693424929763845	-0.101544583580511	"AF186192.1"
"OMP"	2.37975598971731	-0.142180494792005	-2.28175628322365	"OMP"
"AF131216.5"	-2.33513713386042	-2.0636277139302	2.50780626745547	"AF131216.5"
"RP11-680E19.2"	-0.709647017366195	-0.363244519545639	0.700775616992137	"RP11-680E19.2"
"AF186192.5"	-0.304468140741947	0.311367946806977	0.0868142364715033	"AF186192.5"
"AF131215.2"	1.29354378071164	-0.388186927469796	-1.17392920239343	"AF131215.2"
"RP11-867G23.8"	2.11176261076298	-0.903656769082494	-1.926724823244	"RP11-867G23.8"
"ABCC6P1"	1.86885933218446	-0.913832700242096	-1.58707591675062	"ABCC6P1"
"RP11-320N7.2"	-2.47246405119934	0.297796807058281	1.46473734363856	"RP11-320N7.2"
"RP11-404P21.3"	-0.466908050034802	-0.353684289598261	0.530653652974946	"RP11-404P21.3"
"RP11-617F23.1"	-0.433456799092902	0.791011618113181	-0.178593107594735	"RP11-617F23.1"
"RP11-798K3.2"	-0.426560590848309	-1.01878794482064	0.660595478750745	"RP11-798K3.2"
"RP11-327J17.2"	-0.143917113838124	0.0655600614452401	0.0770232204095822	"RP11-327J17.2"
"LINC01314"	-0.103836864832028	-0.967875352774545	0.480988692358385	"LINC01314"
"CTC-378H22.2"	-0.693975055821162	0.444233083167312	0.311133076372347	"CTC-378H22.2"
"LINC00543"	1.03229731027802	-0.732079319230864	-0.726457387670949	"LINC00543"
"RP11-161M6.2"	0.643207096552706	-1.31345197278222	-0.0444791614356877	"RP11-161M6.2"
"RP11-352D13.6"	-0.1106611822267	-0.308470518010711	0.179586517105489	"RP11-352D13.6"
"RP11-223I10.1"	1.03201300356581	-1.40401450218289	-0.603762701428749	"RP11-223I10.1"
"RP11-353N14.4"	2.61422550811341	-0.511250225819496	-2.88239301985659	"RP11-353N14.4"
"TMEM238L"	3.5049533643095	-3.36481798172281	-2.81206503335422	"TMEM238L"
"AF186192.6"	-0.0939893879409122	0.451638743928168	-0.12781839225947	"AF186192.6"
"MIR3131"	3.40202569201257	-0.383269859551026	-3.38811202100364	"MIR3131"
"ANXA8"	-2.00078488311301	3.66775802295701	-2.54855809124088	"ANXA8"
"PNLIPRP2"	-5.17456382659622	-3.24453766147329	4.94802832965894	"PNLIPRP2"
"RP11-35G9.3"	0.223290353714531	0.779259866207245	-0.728704838449876	"RP11-35G9.3"
"CEBPA-AS1"	2.00420819599049	-0.918475360416741	-1.7762767117021	"CEBPA-AS1"
"RP11-703I16.1"	1.30557429566976	-0.152470784832129	-1.27144258792978	"RP11-703I16.1"
"RP11-420K14.2"	-1.69932098058475	-0.78367770796332	1.63245642930265	"RP11-420K14.2"
"RP11-678G14.3"	-1.02165942641022	-1.16842166455378	1.28334502695489	"RP11-678G14.3"
"AC011513.4"	2.88021109359755	-0.340628456210026	-2.81103998089328	"AC011513.4"
"AF131215.9"	1.39078957450597	-0.615823287980256	-1.18439137945325	"AF131215.9"
"RASL10B"	-0.754948391194184	0.863974425261536	0.0386987986538296	"RASL10B"
"AC025811.3"	-0.823896590234775	-0.918764840872993	0.943903746549149	"AC025811.3"
"RP5-1057J7.7"	1.46495974822932	-0.402716251861931	-1.2841627606948	"RP5-1057J7.7"
"RP11-254F7.3"	-0.297129567409621	0.257193246683763	0.111765510838374	"RP11-254F7.3"
"RP11-354K4.2"	-0.791188327030575	-0.6869419609087	0.845813370091258	"RP11-354K4.2"
"FGF14-AS2"	-0.0159149253057337	0.86858982453911	-0.563909831085476	"FGF14-AS2"
"RP13-714J12.1"	-0.30538006866249	-0.493972771518733	0.458350817073063	"RP13-714J12.1"
"RP11-54H7.4"	-2.85340489358447	3.7464975931186	-2.04248033491955	"RP11-54H7.4"
"RP11-569G13.3"	-0.784795155302984	-1.06448244920903	1.05826603755123	"RP11-569G13.3"
"ARHGAP23"	-0.912543355983662	2.46792463832895	-1.76408779160659	"ARHGAP23"
"PRSS2"	-2.49372217005615	-3.15185410033154	3.2636325748593	"PRSS2"
"DUSP14"	-0.242309498693291	1.86221555674522	-1.64074497172542	"DUSP14"
"RP11-95I16.6"	4.34128768448151	-4.39078192804915	-3.71762576330945	"RP11-95I16.6"
"CTD-2196E14.8"	2.87287989156398	-0.795289263819227	-2.92532613725364	"CTD-2196E14.8"
"RP11-697K23.3"	1.51348075968676	-0.946724794675852	-1.18887002210255	"RP11-697K23.3"
"RP11-132F7.2"	2.30271353418597	-0.413933032827641	-2.35992872450534	"RP11-132F7.2"
"AC093642.1"	-0.459716235418258	0.359050615485531	0.190769355258537	"AC093642.1"
"RP1-47M23.3"	-0.283655859160214	0.25468054084056	0.0917147584257738	"RP1-47M23.3"
